"","matrix.nrow...nrow.hiData..","A.BANGKOK.01.1979","A.BEIJING.32.1992","A.FUJIAN.411.2002","A.WISCONSIN.67.2005","A.BRISBANE.10.2007","A.PERTH.16.2009","A.VICTORIA.361.2011","A.SWITZERLAND.9715293.2013","A.HONGKONG.4801.2014","A.SWINE.NEWYORK.A01104005.2011","A.SWINE.IOWA.A01480656.2014","A.SWINE.MISSOURI.A01410819.2014","A.WUHAN.359.1995","A.SWINE.TEXAS.4199.2.1998","A.SWINE.MINNESOTA.02782.2009","A.SWINE.INDIANA.A01729045.2016","A.SWINE.ALBERTA.SD0038.2014","A.SWINE.ALBERTA.SD0049.2014","A.SWINE.SASKATCHEWAN.SD0059.2014","A.SWINE.SASKATCHEWAN.SD0065.2014","A.SWINE.SASKATCHEWAN.SD0069.2015","A.VICTORIA.3.1975","A.PHILIPPINES.2.1982","A.SICHUAN.02.1987","A.PORTCHALMERS.1.1973","A.TURKEY.OHIO.313053.2004","A.SWINE.INDIANA.A01202866.2011","A.TEXAS.1.1977","A.LENINGRAD.360.1986","A.SHANGHAI.11.1987","A.BEIJING.353.1989","A.SYDNEY.5.1997","A.MOSCOW.10.1999","A.SWINE.TEXAS.4199.1.1998","A.SWINE.COLORADO.23619.1999","A.SWINE.MINNESOTA.1146.2006","A.SWINE.IOWA.1700.2007","A.SWINE.MINNESOTA.2782.2009","A.SWINE.ILLINOIS.2970.2009","A.INDIANA.8.2011","A.SWINE.INDIANA.A00968373.2012","A.SWINE.ILLINOIS.A01201606.2011","A.SWINE.IOWA.A01202613.2011","A.SWINE.IOWA.A01049750.2011","A.SWINE.TEXAS.A01049914.2011","A.SWINE.MICHIGAN.A01432375.2013","A.SWINE.IOWA.A01432500.2013","A.SWINE.MINNESOTA.A01432544.2013","A.SWINE.MINNESOTA.A01280592.2013","A.SWINE.WYOMING.A01444562.2013"
"116","A/SWINE/MINNESOTA/A01365586/2013",NA,NA,5.6667565918848,NA,5.45313342396336,NA,6.50957709019796,NA,NA,5.04001567884788,3.95419631038688,NA,3.51096191927738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91253715874966,4.4998458870832,NA,NA,NA,NA,NA,NA,5.18652696877944,NA,NA,NA,5.7714894695006,NA,NA,NA,NA,NA,NA,4.18718709006339,NA,3.67807190511264,NA,NA,4
"117","A/SWINE/IOWA/A01432770/2013",NA,NA,7.6667565918848,NA,4.45313342396336,NA,5.92461458947681,NA,NA,0.776981273014085,4.53915881110803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.41503749927884,4.4998458870832,NA,NA,NA,NA,NA,NA,7.7714894695006,NA,NA,NA,4.18652696877944,NA,3.58496250072116,NA,NA,NA,NA,3.77214959078454,NA,5,NA,NA,4.41503749927884
"118","A/SWINE/ILLINOIS/A01728585/2015",NA,NA,6.6667565918848,NA,NA,NA,NA,NA,NA,4.77698127301408,0.954196310386877,NA,3.24792751344359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6.91488338636205,NA,NA,NA,NA,5.52160043972373,NA,4.7714894695006,NA,NA,NA,7.18652696877944,NA,6.58496250072116,NA,NA,NA,NA,5.77214959078454,NA,3,NA,NA,1.41503749927884
"119","A/SWINE/ILLINOIS/A01462475/2015",NA,NA,6.6667565918848,NA,NA,NA,NA,NA,NA,3.77698127301408,0.954196310386877,NA,2.83289001416474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6.4998458870832,NA,NA,NA,NA,4.52160043972373,NA,4.7714894695006,NA,NA,NA,6.18652696877944,NA,5.58496250072116,NA,NA,NA,NA,4.77214959078454,NA,3,NA,NA,0.830074998557688
"120","A/SWINE/INDIANA/A01812162/2016",NA,NA,7.08179409116365,NA,6.45313342396336,NA,7.50957709019796,NA,NA,5.04001567884788,4.95419631038688,NA,4.51096191927738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91253715874966,5.4998458870832,NA,NA,NA,NA,6.52160043972373,NA,4.7714894695006,NA,NA,NA,5.7714894695006,NA,NA,NA,NA,NA,NA,5.18718709006339,NA,5.41503749927884,NA,NA,4.41503749927884
"121","A/SWINE/ILLINOIS/A01475803/2014",NA,NA,6.34482849699744,6.81538329581354,8.03809592468451,NA,7.50957709019796,NA,NA,4.36194377373524,2.95419631038688,NA,4.24792751344359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3.91488338636205,NA,NA,NA,NA,5.52160043972373,NA,5.18652696877944,NA,NA,NA,6.18652696877944,NA,6.58496250072116,NA,NA,NA,NA,5.77214959078454,NA,4.41503749927884,NA,NA,2.67807190511264
"122","A/SWINE/MINNESOTA/A01480518/2014",NA,NA,NA,NA,4.71616782979715,NA,7.1876489953106,NA,NA,1.77698127301408,3.95419631038688,NA,5.83289001416474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6.91488338636205,NA,NA,NA,NA,NA,NA,5.18652696877944,NA,NA,NA,5.7714894695006,NA,3.58496250072116,NA,NA,NA,NA,4.18718709006339,NA,4.41503749927884,NA,NA,3.41503749927884
"123","A/SWINE/NORTHCAROLINA/A01476722/2014",NA,NA,6.6667565918848,NA,8.03809592468451,NA,8.50957709019796,NA,NA,2.04001567884788,0.217230716220669,NA,3.24792751344359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41503749927884,4.91488338636205,NA,NA,NA,NA,4.52160043972373,NA,4.7714894695006,NA,NA,NA,5.7714894695006,NA,4.58496250072116,NA,NA,NA,NA,4.45022149589718,NA,2,NA,NA,-0.321928094887364
"124","A/SWINE/INDIANA/A01260268/2013",NA,NA,6.6667565918848,NA,NA,NA,NA,NA,NA,3.36194377373524,-0.460841188891967,NA,2.24792751344359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6.91488338636205,NA,NA,NA,NA,5.93663793900257,NA,3.7714894695006,NA,NA,NA,4.18652696877944,NA,5.26303440583379,NA,NA,NA,NA,4.77214959078454,NA,3,NA,NA,-0.169925001442312
"125","A/SWINE/MINNESOTA/A01049936/2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.36194377373524,1.95419631038688,NA,4.83289001416474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67807190511264,3.91488338636205,NA,NA,NA,NA,NA,NA,6.7714894695006,NA,NA,NA,5.7714894695006,NA,4.58496250072116,NA,NA,NA,NA,5.77214959078454,NA,3.41503749927884,NA,NA,1.83007499855769
"126","A/SWINE/MINNESOTA/A01277201/2012",NA,NA,6.6667565918848,NA,NA,NA,NA,NA,NA,3.36194377373524,1.95419631038688,NA,4.24792751344359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5.4998458870832,NA,NA,NA,NA,6.52160043972373,NA,6.7714894695006,NA,NA,NA,5.7714894695006,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,1.67807190511264
"127","A/SWINE/NORTHCAROLINA/A01730588/2016",NA,NA,NA,NA,NA,NA,6.50957709019796,NA,NA,-0.223018726985915,3.95419631038688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.91253715874966,5.4998458870832,NA,NA,NA,NA,NA,NA,6.44956137461324,NA,NA,NA,2.7714894695006,NA,1.58496250072116,NA,NA,NA,NA,3.45022149589718,NA,6.41503749927884,NA,NA,4.41503749927884
"128","A/SWINE/IOWA/A01730108/2016",NA,NA,7.6667565918848,NA,4.03809592468451,NA,6.50957709019796,NA,NA,5.04001567884788,3.21723071622067,NA,4.24792751344359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91253715874966,3.91488338636205,NA,NA,NA,NA,5.52160043972373,NA,4.7714894695006,NA,NA,NA,6.7714894695006,NA,NA,NA,NA,NA,NA,4.45022149589718,NA,5,NA,NA,3.41503749927884
"129","A/SWINE/MINNESOTA/A01471950/2015",NA,NA,7.6667565918848,NA,NA,NA,NA,NA,NA,2.36194377373524,1.95419631038688,NA,5.24792751344359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6.17791779219584,NA,NA,NA,NA,NA,NA,7.18652696877944,NA,NA,NA,5.7714894695006,NA,4,NA,NA,NA,NA,4.77214959078454,NA,4.41503749927884,NA,NA,2.41503749927884
"130","A/SWINE/OKLAHOMA/A01776961/2016",NA,NA,NA,NA,NA,NA,7.50957709019796,NA,NA,0.361943773735241,3.53915881110803,NA,5.83289001416474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6.91488338636205,NA,NA,NA,NA,NA,NA,6.18652696877944,NA,NA,NA,3.7714894695006,NA,2.58496250072116,NA,NA,NA,NA,4.77214959078454,NA,4.67807190511264,NA,NA,4
"131","A/SWINE/NORTHCAROLINA/A01732564/2016",NA,NA,6.6667565918848,NA,5.03809592468451,NA,6.50957709019796,NA,NA,4.36194377373524,4.21723071622067,NA,4.83289001416474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91253715874966,3.91488338636205,NA,NA,NA,NA,6.52160043972373,NA,4.7714894695006,NA,NA,NA,6.18652696877944,NA,NA,NA,NA,NA,NA,3.77214959078454,NA,6,NA,NA,4
"132","A/SWINE/IOWA/A01729543/2016",NA,NA,7.6667565918848,NA,NA,NA,NA,NA,NA,2.19201877229293,0.954196310386877,NA,3.24792751344359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7.4998458870832,NA,NA,NA,NA,5.52160043972373,NA,4.18652696877944,NA,NA,NA,4.44956137461324,NA,4,NA,NA,NA,NA,4.18718709006339,NA,3.41503749927884,NA,NA,-0.169925001442312
"133","A/SWINE/NEBRASKA/A01478775/2015",NA,NA,6.6667565918848,NA,NA,NA,NA,NA,NA,1.36194377373524,0.539158811108033,NA,2.83289001416474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.83007499855769,6.91488338636205,NA,NA,NA,NA,5.93663793900257,NA,4.18652696877944,NA,NA,NA,4.18652696877944,NA,4,NA,NA,NA,NA,5.18718709006339,NA,2.41503749927884,NA,NA,-0.169925001442312
"134","A/SWINE/ILLINOIS/A01555638/2015",NA,NA,NA,NA,8.03809592468451,NA,6.50957709019796,NA,NA,0.776981273014085,3.53915881110803,NA,5.83289001416474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6.91488338636205,NA,NA,NA,NA,NA,NA,6.18652696877944,NA,NA,NA,2.7714894695006,NA,3,NA,NA,NA,NA,4.77214959078454,NA,5.83007499855769,NA,NA,5
