,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
611,a01895671|2016-04-19|cluster_iva,a/swine/michigan/a01432375/2013,5.240689655172421,6.3,3.5875758679898753,5.042755174387432
612,a01895671|2016-04-19|cluster_iva,a/swine/iowa/a01432500/2013,4.235078369905957,4.3,3.020096620748926,3.851724996884961
613,a01895671|2016-04-19|cluster_iva,a/swine/minnesota/a01432544/2013,5.482068965517243,6.3,5.402419030795688,5.728162665437644
614,a01895671|2016-04-19|cluster_iva,a/swine/minnesota/a01280592/2013,4.262419017763842,4.7,3.7221432970338237,4.228187438265889
615,a01895671|2016-04-19|cluster_iva,a/turkey/ohio/313053/2004,4.5234587251828655,4.7,4.260102233552654,4.494520319578506
616,a01895671|2016-04-19|cluster_iva,a/swine/iowa/a01480656/2014,2.190783699059565,2.0,0.8116589309095043,1.6674808766563567
617,a01895671|2016-04-19|cluster_iva,a/swine/wyoming/a01444562/2013,2.265809822361549,2.3,1.7170489714250219,2.094286264595524
618,a01895671|2016-04-19|cluster_iva,a/swine/pennsylvania/a01076777/2010,4.444597701149426,4.878260869565218,2.474524809567987,3.932461126760877
619,a01895671|2016-04-19|cluster_iva,a/swine/missouri/a01410819/2014,5.828610240334383,6.9,5.028464293714063,5.9190248446828155
620,a01895763|2016-04-20|cluster_iva,a/wuhan/359/1995,5.763793103448278,6.9,5.331987939786685,5.998593681078321
621,a01895763|2016-04-20|cluster_iva,a/sydney/5/1997,6.9997492163009465,7.3,8.651691872433881,7.650480362911608
622,a01895763|2016-04-20|cluster_iva,a/moscow/10/1999,5.8201410658307084,7.4,7.124846842632318,6.781662636154343
623,a01895763|2016-04-20|cluster_iva,a/fujian/411/2002,7.482288401253914,8.35,8.12201681941189,7.984768406888601
624,a01895763|2016-04-20|cluster_iva,a/wisconsin/67/2005,7.148934169278995,8.7,9.500104615772381,8.449679595017125
625,a01895763|2016-04-20|cluster_iva,a/brisbane/10/2007,6.823960292580978,8.0,7.5071719891905495,7.443710760590509
626,a01895763|2016-04-20|cluster_iva,a/perth/16/2009,6.654049111807727,7.2,6.322226810049569,6.725425307285765
627,a01895763|2016-04-20|cluster_iva,a/victoria/361/2011,6.877283176593513,8.0,6.813704144728224,7.230329107107245
628,a01895763|2016-04-20|cluster_iva,a/swine/texas/4199-1/1998,5.891295715778461,6.3,6.3115900419660385,6.167628585914834
629,a01895763|2016-04-20|cluster_iva,a/swine/colorado/23619/1999,6.802957157784752,7.4,7.0399870369147095,7.0809813982331535
630,a01895763|2016-04-20|cluster_iva,a/swine/minnesota/1146/2006,3.1977586206896556,3.0,3.0832305237215576,3.093663048137071
631,a01895763|2016-04-20|cluster_iva,a/swine/iowa/1700/2007,2.669529780564262,2.4,2.0917519867709076,2.387093922445056
632,a01895763|2016-04-20|cluster_iva,a/swine/minnesota/2782/2009,2.5981243469174493,2.4,1.7001077020979456,2.232744016338465
633,a01895763|2016-04-20|cluster_iva,a/swine/illinois/02970/2009,3.4703657262277963,4.0,3.756961075486245,3.7424422672380135
634,a01895763|2016-04-20|cluster_iva,a/indiana/8/2011,1.8319435736677125,1.7,0.3465791988507932,1.2928409241728354
635,a01895763|2016-04-20|cluster_iva,a/swine/newyork/a01104005/2011,0.7177481713688604,0.7,-0.1826515860694594,0.41169886176646703
636,a01895763|2016-04-20|cluster_iva,a/swine/indiana/a00968373/2012,0.8227011494252866,1.2,-0.3106503392946668,0.5706836033768732
637,a01895763|2016-04-20|cluster_iva,a/swine/indiana/a01202866/2011,4.552371995820277,4.2,5.01867963820114,4.590350544673805
638,a01895763|2016-04-20|cluster_iva,a/swine/illinois/a01201606/2011,4.77677638453501,5.2,3.7781612780511455,4.584979220862052
639,a01895763|2016-04-20|cluster_iva,a/swine/iowa/a01202613/2011,4.356421107628004,4.7,3.249185688374235,4.101868932000746
640,a01895763|2016-04-20|cluster_iva,a/swine/iowa/a01049750/2011,3.234362591431551,3.5,2.62696995327362,3.12044418156839
641,a01895763|2016-04-20|cluster_iva,a/swine/texas/a01049914/2011,3.0163113897596627,3.5,2.8534982852690414,3.123269891676235
642,a01895763|2016-04-20|cluster_iva,a/swine/michigan/a01432375/2013,4.592142110762803,4.0,5.1529585310219,4.581700213928235
643,a01895763|2016-04-20|cluster_iva,a/swine/iowa/a01432500/2013,5.753402746678613,7.7,5.693114810958404,6.3821725192123395
644,a01895763|2016-04-20|cluster_iva,a/swine/minnesota/a01432544/2013,3.0310971786833796,4.7,3.1115800751195066,3.614225751267629
645,a01895763|2016-04-20|cluster_iva,a/swine/minnesota/a01280592/2013,2.9149902970592594,2.9,2.244500369997207,2.6864968890188217
646,a01895763|2016-04-20|cluster_iva,a/turkey/ohio/313053/2004,3.0785005224660353,3.1,2.492176406859807,2.8902256431086144
647,a01895763|2016-04-20|cluster_iva,a/swine/iowa/a01480656/2014,2.42510971786834,2.0,1.8762745525125042,2.100461423460281
648,a01895763|2016-04-20|cluster_iva,a/swine/wyoming/a01444562/2013,2.997471264367823,3.6,1.5614932066284666,2.71965482366543
649,a01895763|2016-04-20|cluster_iva,a/swine/pennsylvania/a01076777/2010,2.5024973876698002,2.0,0.10187564023059362,1.5347910093001313
650,a01895763|2016-04-20|cluster_iva,a/swine/missouri/a01410819/2014,6.738786386027768,8.1,5.991682239267565,6.943489541765111
651,a01895772|2016-04-20|cluster_iva,a/wuhan/359/1995,5.8549738766980175,6.9,6.1051815108497145,6.2867184625159105
652,a01895772|2016-04-20|cluster_iva,a/sydney/5/1997,6.680626959247658,7.2,7.617903459039661,7.166176806095773
653,a01895772|2016-04-20|cluster_iva,a/moscow/10/1999,5.658307210031337,7.0,6.1615560992083145,6.27328776974655
654,a01895772|2016-04-20|cluster_iva,a/fujian/411/2002,7.353510971786832,8.35,7.761669403321287,7.821726791702706
655,a01895772|2016-04-20|cluster_iva,a/wisconsin/67/2005,7.115208986415881,8.7,8.765438516701185,8.193549167705688
656,a01895772|2016-04-20|cluster_iva,a/brisbane/10/2007,6.712074190177636,7.7,7.149592422940513,7.187222204372716
657,a01895772|2016-04-20|cluster_iva,a/perth/16/2009,6.6559299895506765,7.2,6.303860656100245,6.719930215216974
658,a01895772|2016-04-20|cluster_iva,a/victoria/361/2011,6.857293625914307,8.0,6.846775140283703,7.23468958873267
659,a01895772|2016-04-20|cluster_iva,a/swine/texas/4199-1/1998,5.983897596656204,6.3,6.94019642800151,6.408031341552571
660,a01895772|2016-04-20|cluster_iva,a/swine/colorado/23619/1999,6.728662486938358,7.3,7.662428568605384,7.230363685181248
661,a01895772|2016-04-20|cluster_iva,a/swine/minnesota/1146/2006,3.423328108672938,3.1,4.421754972356614,3.6483610270098503
662,a01895772|2016-04-20|cluster_iva,a/swine/iowa/1700/2007,2.795663531870427,3.1,3.255427502332777,3.050363678067735
663,a01895772|2016-04-20|cluster_iva,a/swine/minnesota/2782/2009,3.0200522466039694,3.6,2.769900964028959,3.1299844035443094
664,a01895772|2016-04-20|cluster_iva,a/swine/illinois/02970/2009,3.6431556948798365,3.7000000000000006,4.59101263312491,3.9780561093349154
665,a01895772|2016-04-20|cluster_iva,a/indiana/8/2011,1.2309143155694877,0.8333333333333334,1.0843390778188366,1.0495289089072193
666,a01895772|2016-04-20|cluster_iva,a/swine/newyork/a01104005/2011,0.9011859979101353,0.7,0.6579452358159874,0.7530437445753743
667,a01895772|2016-04-20|cluster_iva,a/swine/indiana/a00968373/2012,1.0578108672936262,1.2,0.8465893454550836,1.0348000709162366
668,a01895772|2016-04-20|cluster_iva,a/swine/indiana/a01202866/2011,5.037095088819236,4.0,6.853045045328576,5.296713378049271
669,a01895772|2016-04-20|cluster_iva,a/swine/illinois/a01201606/2011,4.906875653082549,5.5,4.5230663577791335,4.976647336953895
670,a01895772|2016-04-20|cluster_iva,a/swine/iowa/a01202613/2011,4.632152560083594,5.399999999999999,4.109970275484228,4.714040945189273
671,a01895772|2016-04-20|cluster_iva,a/swine/iowa/a01049750/2011,3.249540229885054,3.2,3.3155054445529877,3.2550152248126807
672,a01895772|2016-04-20|cluster_iva,a/swine/texas/a01049914/2011,3.235485893416928,3.5,3.305949841722345,3.3471452450464247
673,a01895772|2016-04-20|cluster_iva,a/swine/michigan/a01432375/2013,5.0457680250783765,4.0,6.70816833243824,5.251312119172206
674,a01895772|2016-04-20|cluster_iva,a/swine/iowa/a01432500/2013,5.162713091506203,6.400000000000001,4.783840962084422,5.4488513511968755
675,a01895772|2016-04-20|cluster_iva,a/swine/minnesota/a01432544/2013,3.2123354231974877,4.7,4.302561468990808,4.071632297396099
676,a01895772|2016-04-20|cluster_iva,a/swine/minnesota/a01280592/2013,3.294629795491861,3.4,3.3172402572114152,3.3372900175677587
677,a01895772|2016-04-20|cluster_iva,a/turkey/ohio/313053/2004,3.369399164054333,3.6,3.454934356908517,3.47477784032095
678,a01895772|2016-04-20|cluster_iva,a/swine/iowa/a01480656/2014,2.826374085684436,3.0,3.2560161119457756,3.0274633992100703
679,a01895772|2016-04-20|cluster_iva,a/swine/wyoming/a01444562/2013,2.1728108672936277,2.3,1.376319932484694,1.9497102665927741
680,a01895772|2016-04-20|cluster_iva,a/swine/pennsylvania/a01076777/2010,2.813866248693833,3.0571428571428583,0.9321318737662913,2.267713659867661
681,a01895772|2016-04-20|cluster_iva,a/swine/missouri/a01410819/2014,6.51050156739812,8.0,5.207515425477775,6.572672330958632
682,a01895828|2016-04-20|cluster_iva,a/wuhan/359/1995,5.218610240334388,6.6,4.135429224573032,5.318013154969139
683,a01895828|2016-04-20|cluster_iva,a/sydney/5/1997,6.713249738766992,7.6,8.45817847511005,7.590476071292347
684,a01895828|2016-04-20|cluster_iva,a/moscow/10/1999,5.781760710553807,6.6,6.128561882994512,6.170107531182772
685,a01895828|2016-04-20|cluster_iva,a/fujian/411/2002,7.403897596656216,8.7,7.974620823937441,8.026172806864551
686,a01895828|2016-04-20|cluster_iva,a/wisconsin/67/2005,7.028631138975967,9.1,9.349557573215035,8.492729570730333
687,a01895828|2016-04-20|cluster_iva,a/brisbane/10/2007,6.702800417972829,7.6,7.814771916552553,7.372524111508461
688,a01895828|2016-04-20|cluster_iva,a/perth/16/2009,6.564132706374081,7.2,7.868275543880193,7.210802750084757
689,a01895828|2016-04-20|cluster_iva,a/victoria/361/2011,6.661891327063736,8.0,7.8164796606454505,7.492790329236395
690,a01895828|2016-04-20|cluster_iva,a/swine/texas/4199-1/1998,5.4554336468129545,7.3,5.099673131234789,5.951702259349247
691,a01895828|2016-04-20|cluster_iva,a/swine/colorado/23619/1999,6.350741901776391,7.6,6.012696915107696,6.654479605628029
692,a01895828|2016-04-20|cluster_iva,a/swine/minnesota/1146/2006,2.9923249738766944,3.0,2.6523200309498036,2.8815483349421664
693,a01895828|2016-04-20|cluster_iva,a/swine/iowa/1700/2007,3.049482758620686,3.0,2.0549179776028477,2.7014669120745114
694,a01895828|2016-04-20|cluster_iva,a/swine/minnesota/2782/2009,2.837727272727269,2.2,2.7002110088034295,2.579312760510233
695,a01895828|2016-04-20|cluster_iva,a/swine/illinois/02970/2009,3.9920585161964466,4.4,3.5634334623773474,3.985163992857931
696,a01895828|2016-04-20|cluster_iva,a/indiana/8/2011,2.7632601880877745,2.0,3.479949073169083,2.7477364204189527
697,a01895828|2016-04-20|cluster_iva,a/swine/newyork/a01104005/2011,2.363463949843261,2.7,2.696338371201509,2.58660077368159
698,a01895828|2016-04-20|cluster_iva,a/swine/indiana/a00968373/2012,2.3680616509926855,2.7999999999999994,2.6538148670767927,2.607292172689826
699,a01895828|2016-04-20|cluster_iva,a/swine/indiana/a01202866/2011,3.986943573667709,4.454545454545454,3.870808105938068,4.104099044717077
700,a01895828|2016-04-20|cluster_iva,a/swine/illinois/a01201606/2011,4.360548589341694,4.4,4.167541606138428,4.309363398493375
701,a01895828|2016-04-20|cluster_iva,a/swine/iowa/a01202613/2011,4.035621734587247,4.333333333333333,3.0614939974495337,3.8101496884567045
702,a01895828|2016-04-20|cluster_iva,a/swine/iowa/a01049750/2011,2.8416039707418945,3.0,1.9005749515213202,2.5807263074210716
703,a01895828|2016-04-20|cluster_iva,a/swine/texas/a01049914/2011,2.7067032392894412,3.0,2.6266308877894047,2.7777780423596155
704,a01895828|2016-04-20|cluster_iva,a/swine/michigan/a01432375/2013,4.603291536050159,5.0,4.584100155071383,4.729130563707181
705,a01895828|2016-04-20|cluster_iva,a/swine/iowa/a01432500/2013,5.562957157784752,6.3,4.857332799786078,5.573429985856944
706,a01895828|2016-04-20|cluster_iva,a/swine/minnesota/a01432544/2013,4.114357366771158,4.333333333333333,4.13476694826808,4.194152549457524
707,a01895828|2016-04-20|cluster_iva,a/swine/minnesota/a01280592/2013,3.089268547544403,3.8,3.1835095596128054,3.3575927023857357
708,a01895828|2016-04-20|cluster_iva,a/turkey/ohio/313053/2004,2.9416980146290457,3.0,3.115786222578688,3.019161412402578
709,a01895828|2016-04-20|cluster_iva,a/swine/iowa/a01480656/2014,5.518411703239292,6.6,4.65613371428034,5.591515139173211
710,a01895828|2016-04-20|cluster_iva,a/swine/wyoming/a01444562/2013,5.582445141065839,6.6,5.298460947337875,5.826968696134571
711,a01895828|2016-04-20|cluster_iva,a/swine/pennsylvania/a01076777/2010,3.8537513061650976,4.4,2.580118478537677,3.6112899282342585
712,a01895828|2016-04-20|cluster_iva,a/swine/missouri/a01410819/2014,6.816489028213169,6.6,6.563250018987401,6.659913015733523
713,a01895864|2016-04-21|cluster_iva,a/wuhan/359/1995,4.710508284818633,6.7,4.447246827828563,5.285918370882398
714,a01895864|2016-04-21|cluster_iva,a/sydney/5/1997,6.6594879832811005,7.7,9.050679022964285,7.803389002081796
715,a01895864|2016-04-21|cluster_iva,a/moscow/10/1999,5.728469174503651,6.4,6.626530782815356,6.25166665243967
716,a01895864|2016-04-21|cluster_iva,a/fujian/411/2002,7.397105538140019,8.7,7.930467003633124,8.009190847257713
717,a01895864|2016-04-21|cluster_iva,a/wisconsin/67/2005,6.955621734587253,9.1,9.262706396804207,8.43944271046382
718,a01895864|2016-04-21|cluster_iva,a/brisbane/10/2007,6.6339916405433605,8.0,7.4488298693084145,7.360940503283925
719,a01895864|2016-04-21|cluster_iva,a/perth/16/2009,6.449264815644123,7.2,7.526084223248907,7.0584496796310106
720,a01895864|2016-04-21|cluster_iva,a/victoria/361/2011,6.586365129123746,8.1,7.2984916044659816,7.328285577863244
721,a01895864|2016-04-21|cluster_iva,a/swine/texas/4199-1/1998,5.020116435288844,7.3,5.424479054695253,5.914865163328032
722,a01895864|2016-04-21|cluster_iva,a/swine/colorado/23619/1999,6.281619644723099,7.6,6.457838680602266,6.779819441775121
723,a01895864|2016-04-21|cluster_iva,a/swine/minnesota/1146/2006,3.2396603970741844,3.7,2.8883701732679024,3.276010190114029
724,a01895864|2016-04-21|cluster_iva,a/swine/iowa/1700/2007,3.142272727272723,3.7,2.366708411671065,3.0696603796479294
725,a01895864|2016-04-21|cluster_iva,a/swine/minnesota/2782/2009,2.891802507836987,3.7,3.170106806507869,3.253969771448285
726,a01895864|2016-04-21|cluster_iva,a/swine/illinois/02970/2009,3.810344827586204,4.4,3.9728126587323223,4.061052495439509
727,a01895864|2016-04-21|cluster_iva,a/indiana/8/2011,2.609759665621737,1.6,2.690095132450376,2.299951599357371
728,a01895864|2016-04-21|cluster_iva,a/swine/newyork/a01104005/2011,2.3075705329153613,2.3,1.9754830734971756,2.194351202137512
729,a01895864|2016-04-21|cluster_iva,a/swine/indiana/a00968373/2012,2.2007366771159886,2.4,2.1035526640237974,2.234763113713262
730,a01895864|2016-04-21|cluster_iva,a/swine/indiana/a01202866/2011,3.978510971786833,4.0,3.2513837516285533,3.743298241138462
731,a01895864|2016-04-21|cluster_iva,a/swine/illinois/a01201606/2011,4.032936259143157,4.7,3.7388014043993043,4.157245887847487
732,a01895864|2016-04-21|cluster_iva,a/swine/iowa/a01202613/2011,3.770261233019849,4.7,3.3217541394035135,3.9306717908077875
733,a01895864|2016-04-21|cluster_iva,a/swine/iowa/a01049750/2011,2.8655329153604954,2.7,2.4050445410505383,2.6568591521370113
734,a01895864|2016-04-21|cluster_iva,a/swine/texas/a01049914/2011,2.7452089864158804,2.7999999999999994,2.8574999909385066,2.800902992451462
735,a01895864|2016-04-21|cluster_iva,a/swine/michigan/a01432375/2013,4.283725182863115,4.7,4.027783636466215,4.337169606443109
736,a01895864|2016-04-21|cluster_iva,a/swine/iowa/a01432500/2013,5.17283176593522,6.3,5.443955601335099,5.638929122423439
737,a01895864|2016-04-21|cluster_iva,a/swine/minnesota/a01432544/2013,3.7656635318704264,4.5,3.5916759711439243,3.952446501004784
738,a01895864|2016-04-21|cluster_iva,a/swine/minnesota/a01280592/2013,3.095538140020893,3.8,2.8175545991512805,3.237697579724058
739,a01895864|2016-04-21|cluster_iva,a/turkey/ohio/313053/2004,3.1119174503657203,3.7,3.6009055890572856,3.4709410131410023
740,a01895864|2016-04-21|cluster_iva,a/swine/iowa/a01480656/2014,5.410574712643681,5.5125,3.868555635632668,4.93054344942545
741,a01895864|2016-04-21|cluster_iva,a/swine/wyoming/a01444562/2013,5.493134796238253,6.6,4.232157012359964,5.441763936199405
742,a01895864|2016-04-21|cluster_iva,a/swine/pennsylvania/a01076777/2010,3.5743887147335394,4.7,2.22131729822067,3.498568670984737
743,a01895864|2016-04-21|cluster_iva,a/swine/missouri/a01410819/2014,6.858778922227206,7.8999999999999995,6.3520427913282855,7.036940571185163
744,a01895932|2016-04-22|cluster_iva,a/wuhan/359/1995,5.797753396029261,5.9,4.9051695652979985,5.534307653775753
745,a01895932|2016-04-22|cluster_iva,a/sydney/5/1997,6.839665621734595,7.3,9.078200448498523,7.7392886900777045
746,a01895932|2016-04-22|cluster_iva,a/moscow/10/1999,5.6493991640543255,7.3,7.211416933150671,6.720272032401666
747,a01895932|2016-04-22|cluster_iva,a/fujian/411/2002,7.403375130616508,8.099999999999998,8.125681117270105,7.87635208262887
748,a01895932|2016-04-22|cluster_iva,a/wisconsin/67/2005,6.920924764890281,8.6,9.01169902790541,8.17754126426523
749,a01895932|2016-04-22|cluster_iva,a/brisbane/10/2007,6.598223615464995,8.0,6.795307920917334,7.13117717879411
750,a01895932|2016-04-22|cluster_iva,a/perth/16/2009,6.404477533960293,7.2,6.120751694090665,6.575076409350319
751,a01895932|2016-04-22|cluster_iva,a/victoria/361/2011,6.555120167189131,8.0,6.418167588799289,6.991095918662807
752,a01895932|2016-04-22|cluster_iva,a/swine/texas/4199-1/1998,6.146102403343774,5.0,5.82347083812966,5.656524413824478
753,a01895932|2016-04-22|cluster_iva,a/swine/colorado/23619/1999,6.627262277951942,7.3,7.463364886356697,7.130209054769547
754,a01895932|2016-04-22|cluster_iva,a/swine/minnesota/1146/2006,3.258892371995822,3.4,3.9831673928881757,3.5473532549613327
755,a01895932|2016-04-22|cluster_iva,a/swine/iowa/1700/2007,2.7646917450365716,2.9,2.7025185294451197,2.789070091493897
756,a01895932|2016-04-22|cluster_iva,a/swine/minnesota/2782/2009,3.023213166144196,3.6,3.199129090708244,3.27411408561748
757,a01895932|2016-04-22|cluster_iva,a/swine/illinois/02970/2009,3.571483803552771,4.4,4.316013265743737,4.09583235643217
758,a01895932|2016-04-22|cluster_iva,a/indiana/8/2011,2.1571055381400233,2.0,1.0154734391568696,1.7241929924322974
759,a01895932|2016-04-22|cluster_iva,a/swine/newyork/a01104005/2011,1.5511598746081507,1.6000000000000003,0.913668254680187,1.3549427097627793
760,a01895932|2016-04-22|cluster_iva,a/swine/indiana/a00968373/2012,2.135005224660399,2.0,0.704665380756179,1.6132235351388593
761,a01895932|2016-04-22|cluster_iva,a/swine/indiana/a01202866/2011,4.672894461859987,4.2,5.192389402165777,4.688427954675254
762,a01895932|2016-04-22|cluster_iva,a/swine/illinois/a01201606/2011,4.779299895506796,6.3,3.7888961304197886,4.9560653419755285
763,a01895932|2016-04-22|cluster_iva,a/swine/iowa/a01202613/2011,4.507549634273773,5.5,3.8045071769620065,4.604018937078593
764,a01895932|2016-04-22|cluster_iva,a/swine/iowa/a01049750/2011,3.344284221525597,3.5,3.3375391770153695,3.393941132846989
765,a01895932|2016-04-22|cluster_iva,a/swine/texas/a01049914/2011,3.187857889237196,3.5,3.3172752777933705,3.335044389010189
766,a01895932|2016-04-22|cluster_iva,a/swine/michigan/a01432375/2013,4.702142110762805,4.7,5.291870035648495,4.8980040488037675
767,a01895932|2016-04-22|cluster_iva,a/swine/iowa/a01432500/2013,5.818528138528143,6.9,6.228635066220205,6.31572106824945
768,a01895932|2016-04-22|cluster_iva,a/swine/minnesota/a01432544/2013,4.1289184952978095,5.2,3.5680573260963526,4.298991940464721
769,a01895932|2016-04-22|cluster_iva,a/swine/minnesota/a01280592/2013,3.308855799373041,3.6,2.9804005415653148,3.2964187803127856
770,a01895932|2016-04-22|cluster_iva,a/turkey/ohio/313053/2004,3.287251828631139,3.6,3.2665568886447316,3.384602905758624
771,a01895932|2016-04-22|cluster_iva,a/swine/iowa/a01480656/2014,3.281504702194363,3.6,2.973529444272318,3.28501138215556
772,a01895932|2016-04-22|cluster_iva,a/swine/wyoming/a01444562/2013,4.102948201224068,4.0,2.5302998554906058,3.5444160189048914
773,a01895932|2016-04-22|cluster_iva,a/swine/pennsylvania/a01076777/2010,2.69562173458725,2.9,0.8917441026555062,2.162455279080919
774,a01895932|2016-04-22|cluster_iva,a/swine/missouri/a01410819/2014,6.611722645170924,8.566666666666666,6.057722913977855,7.0787040752718156
775,a01775092|2016-05-12|cluster_iva,a/wuhan/359/1995,4.660658307210034,6.8,6.41075903680569,5.957139114671908
776,a01775092|2016-05-12|cluster_iva,a/sydney/5/1997,5.350522466039715,6.8,7.766553724055555,6.639025396698423
777,a01775092|2016-05-12|cluster_iva,a/moscow/10/1999,6.650898641588307,7.3,8.920466805122903,7.62378848223707
778,a01775092|2016-05-12|cluster_iva,a/fujian/411/2002,6.409566353187047,7.7,7.336605490470284,7.148723947885777
779,a01775092|2016-05-12|cluster_iva,a/wisconsin/67/2005,7.36868338557994,8.7,10.756047280952986,8.941576888844308
780,a01775092|2016-05-12|cluster_iva,a/brisbane/10/2007,7.05044932079415,8.35,7.727931848379987,7.709460389724711
781,a01775092|2016-05-12|cluster_iva,a/perth/16/2009,6.978636363636365,8.1,7.722299273363811,7.600311879000059
782,a01775092|2016-05-12|cluster_iva,a/victoria/361/2011,7.058333333333331,8.7,7.502488405016032,7.753607246116453
783,a01775092|2016-05-12|cluster_iva,a/swine/texas/4199-1/1998,5.034639498432594,7.2,8.285593016026588,6.840077504819727
784,a01775092|2016-05-12|cluster_iva,a/swine/colorado/23619/1999,5.442528735632184,7.7,6.591856908086178,6.578128547906121
785,a01775092|2016-05-12|cluster_iva,a/swine/minnesota/1146/2006,5.316666666666673,6.6,8.158088826984644,6.691585164550439
786,a01775092|2016-05-12|cluster_iva,a/swine/iowa/1700/2007,4.975783699059561,5.4,4.913207260610158,5.096330319889906
787,a01775092|2016-05-12|cluster_iva,a/swine/minnesota/2782/2009,5.159770114942531,6.3,5.3362584451421675,5.5986761866949
788,a01775092|2016-05-12|cluster_iva,a/swine/illinois/02970/2009,5.228082549634283,6.6,6.150015601911621,5.992699383848634
789,a01775092|2016-05-12|cluster_iva,a/indiana/8/2011,4.470459770114942,4.5,4.593032558716834,4.521164109610592
790,a01775092|2016-05-12|cluster_iva,a/swine/newyork/a01104005/2011,4.438798328108676,4.5,4.292431868884433,4.41041006566437
791,a01775092|2016-05-12|cluster_iva,a/swine/indiana/a00968373/2012,4.400710553814002,4.5,3.9308792699657835,4.277196607926595
792,a01775092|2016-05-12|cluster_iva,a/swine/indiana/a01202866/2011,5.8785005224660525,4.6,5.7648790542545365,5.414459858906863
793,a01775092|2016-05-12|cluster_iva,a/swine/illinois/a01201606/2011,5.215386624869384,7.0,5.433021430961555,5.882802685276981
794,a01775092|2016-05-12|cluster_iva,a/swine/iowa/a01202613/2011,5.222492163009405,7.0,5.310013196098065,5.844168453035824
795,a01775092|2016-05-12|cluster_iva,a/swine/iowa/a01049750/2011,4.988918495297809,7.0,5.617822678846161,5.868913724714656
796,a01775092|2016-05-12|cluster_iva,a/swine/texas/a01049914/2011,5.185783699059564,6.9,5.759025832926767,5.948269843995444
797,a01775092|2016-05-12|cluster_iva,a/swine/michigan/a01432375/2013,5.239393939393948,5.4,5.806915147268306,5.482103028887418
798,a01775092|2016-05-12|cluster_iva,a/swine/iowa/a01432500/2013,3.768521421107626,4.4799999999999995,4.655245658823162,4.301255693310263
799,a01775092|2016-05-12|cluster_iva,a/swine/minnesota/a01432544/2013,5.380407523510978,6.8,4.758214248803672,5.646207257438216
800,a01775092|2016-05-12|cluster_iva,a/swine/minnesota/a01280592/2013,4.837617554858939,5.8,4.5988220894358145,5.078813214764917
801,a01775092|2016-05-12|cluster_iva,a/turkey/ohio/313053/2004,5.191666666666675,6.3,7.131863624343023,6.207843430336566
802,a01775092|2016-05-12|cluster_iva,a/swine/iowa/a01480656/2014,2.1406112852664587,2.9,2.33505974019396,2.4585570084868063
803,a01775092|2016-05-12|cluster_iva,a/swine/wyoming/a01444562/2013,2.283124346917453,2.6,2.3091021879117815,2.397408844943078
804,a01775092|2016-05-12|cluster_iva,a/swine/pennsylvania/a01076777/2010,5.153296760710557,6.6,4.643320661811996,5.465539140840851
805,a01775092|2016-05-12|cluster_iva,a/swine/missouri/a01410819/2014,5.899247648902825,7.0,5.622468775356513,6.173905474753113
806,a01775461|2016-05-18|cluster_iva,a/wuhan/359/1995,4.503385579937307,5.5,3.771590484685726,4.591658688207677
807,a01775461|2016-05-18|cluster_iva,a/sydney/5/1997,5.391682340647861,7.6,6.7822454843466,6.591309274998153
808,a01775461|2016-05-18|cluster_iva,a/moscow/10/1999,6.822267502612329,7.2,8.499254008539294,7.507173837050542
809,a01775461|2016-05-18|cluster_iva,a/fujian/411/2002,6.719440961337505,8.1,7.134559119615444,7.3180000269843175
810,a01775461|2016-05-18|cluster_iva,a/wisconsin/67/2005,7.689054336468127,8.7,10.175489268789233,8.854847868419121
811,a01775461|2016-05-18|cluster_iva,a/brisbane/10/2007,7.353845350052244,8.7,8.590883979407172,8.214909776486472
812,a01775461|2016-05-18|cluster_iva,a/perth/16/2009,7.396030750858333,9.1,7.690957522066022,8.062329424308118
813,a01775461|2016-05-18|cluster_iva,a/victoria/361/2011,7.601907001044923,9.1,8.473271999211653,8.391726333418859
814,a01775461|2016-05-18|cluster_iva,a/swine/texas/4199-1/1998,4.910433646812945,7.2,5.048904743400416,5.719779463404453
815,a01775461|2016-05-18|cluster_iva,a/swine/colorado/23619/1999,5.717925809822358,6.6,5.745973802272686,6.021299870698347
816,a01775461|2016-05-18|cluster_iva,a/swine/minnesota/1146/2006,5.014524555903871,5.159999999999999,5.974488405203617,5.383004320369163
817,a01775461|2016-05-18|cluster_iva,a/swine/iowa/1700/2007,4.874754440961344,5.2,5.000111809389491,5.0249554167836115
818,a01775461|2016-05-18|cluster_iva,a/swine/minnesota/2782/2009,4.7408568443051236,4.3,4.335018337977285,4.458625060760803
819,a01775461|2016-05-18|cluster_iva,a/swine/illinois/02970/2009,5.430198537095101,5.2,5.793412628436004,5.474537055177035
820,a01775461|2016-05-18|cluster_iva,a/indiana/8/2011,3.6745245559038695,4.0,3.242520210705463,3.639014922203111
821,a01775461|2016-05-18|cluster_iva,a/swine/newyork/a01104005/2011,2.878599791013591,2.7,2.5427299223168323,2.7071099044434743
822,a01775461|2016-05-18|cluster_iva,a/swine/indiana/a00968373/2012,2.725224660397076,2.6333333333333333,2.837129558740755,2.731895850823721
823,a01775461|2016-05-18|cluster_iva,a/swine/indiana/a01202866/2011,6.342821316614437,6.9,7.240219086781849,6.827680134465429
