,a/brisbane/10/2007,a/fujian/411/2002,a/indiana/8/2011,a/moscow/10/1999,a/perth/16/2009,a/swine/arkansas/a01840240/2014,a/swine/california/a01459016/2015,a/swine/illinois/a00843193/2014,a/swine/illinois/a01201606/2011,a/swine/illinois/a01241066/2012,a/swine/illinois/a01241469/2012,a/swine/illinois/a01327868/2012,a/swine/illinois/a01327903/2012,a/swine/illinois/a01462475/2015,a/swine/illinois/a01475273/2014,a/swine/illinois/a01475803/2014,a/swine/illinois/a01489882/2015,a/swine/illinois/a01493027/2014,a/swine/illinois/a01502036/2014,a/swine/illinois/a01503899/2014,a/swine/illinois/a01555180/2014,a/swine/illinois/a01555638/2015,a/swine/illinois/a01728585/2015,a/swine/illinois/a01840351/2015,a/swine/illinois/a02076652/2015,a/swine/indiana/a00968373/2012,a/swine/indiana/a01202866/2011,a/swine/indiana/a01260268/2013,a/swine/indiana/a01260466/2014,a/swine/indiana/a01260591/2014,a/swine/indiana/a01729045/2016,a/swine/indiana/a01812162/2016,a/swine/iowa/a01049750/2011,a/swine/iowa/a01202613/2011,a/swine/iowa/a01202889/2011,a/swine/iowa/a01203121/2012,a/swine/iowa/a01203196/2012,a/swine/iowa/a01290671/2013,a/swine/iowa/a01300195/2012,a/swine/iowa/a01432500/2013,a/swine/iowa/a01432770/2013,a/swine/iowa/a01432826/2013,a/swine/iowa/a01480656/2014,a/swine/iowa/a01501685/2014,a/swine/iowa/a01729543/2016,a/swine/iowa/a01730108/2016,a/swine/iowa/a01733626/2016,a/swine/michigan/a01203498/2012,a/swine/michigan/a01259000/2012,a/swine/michigan/a01432375/2013,a/swine/minnesota/a01049936/2011,a/swine/minnesota/a01125993/2012,a/swine/minnesota/a01277201/2012,a/swine/minnesota/a01280592/2013,a/swine/minnesota/a01300213/2012,a/swine/minnesota/a01327922/2012,a/swine/minnesota/a01365586/2013,a/swine/minnesota/a01366992/2014,a/swine/minnesota/a01432544/2013,a/swine/minnesota/a01471950/2015,a/swine/minnesota/a01480518/2014,a/swine/minnesota/a01847477/2015,a/swine/missouri/a01410819/2014,a/swine/missouri/a01476459/2012,a/swine/nebraska/a01241171/2012,a/swine/nebraska/a01271549/2012,a/swine/nebraska/a01478775/2015,a/swine/nebraska/a01493501/2014,a/swine/nebraska/a01567651/2015,a/swine/north_carolina/a01410118/2014,a/swine/north_carolina/a01410709/2014,a/swine/north_carolina/a01432566/2013,a/swine/north_carolina/a01476722/2014,a/swine/north_carolina/a01730588/2016,a/swine/north_carolina/a01732564/2016,a/swine/oklahoma/a01776961/2016,a/swine/pennsylvania/a01076777/2010,a/swine/texas/4199-1/1998,a/swine/texas/a01049914/2011,a/swine/wyoming/a01381202/2013,a/swine/wyoming/a01397400/2013,a/swine/wyoming/a01444562/2013,a/swine/wyoming/a01444566/2013,a/swine/wyoming/a01445305/2013,a/sydney/5/1997,a/turkey/ohio/313053/2004,a/victoria/361/2011,a/wisconsin/67/2005,a/wuhan/359/1995,a/swine/iowa/10980/2019|h3n2|ia|2019-02-12|cluster_iva_Random Forest,a/swine/iowa/14739/2019|h3n2|ia|2019-02-25|cluster_iva_Random Forest,a/swine/iowa/22754/2019|h3n2|ia|2019-03-25|cluster_iva_Random Forest,a/swine/iowa/26753/2019|h3n2|ia|2019-04-08|cluster_iva_Random Forest,a/swine/iowa/28744/2019|h3n2|ia|2019-04-15|cluster_iva_Random Forest,a/swine/iowa/32524/2019|h3n2|ia|2019-04-29|2010.1_Random Forest,a/swine/iowa/7190/2019|h3n2|ia|2019-01-28|cluster_iva_Random Forest,a/swine/kansas/10948/2019|h3n2|ks|2019-02-11|cluster_iva_Random Forest,a/swine/nebraska/14763/2019|h3n2|ne|2019-02-25|cluster_iva_Random Forest,a/swine/nebraska/23072/2019|h3n2|ne|2019-03-26|cluster_iva_Random Forest,a/swine/nebraska/24808/2019|h3n2|ne|2019-04-01|cluster_iva_Random Forest,a/swine/nebraska/27508/2019|h3n2|ne|2019-04-10|cluster_iva_Random Forest,a/swine/nebraska/28001/2019|h3n2|ne|2019-04-11|cluster_iva_Random Forest,a/swine/oklahoma/26250/2019|h3n2|ok|2019-04-05|cluster_iva_Random Forest,a/swine/south_dakota/32322/2019|h3n2|sd|2019-04-26|cluster_iva_Random Forest,a/swine/iowa/10980/2019|h3n2|ia|2019-02-12|cluster_iva_AdaBoosted,a/swine/iowa/14739/2019|h3n2|ia|2019-02-25|cluster_iva_AdaBoosted,a/swine/iowa/22754/2019|h3n2|ia|2019-03-25|cluster_iva_AdaBoosted,a/swine/iowa/26753/2019|h3n2|ia|2019-04-08|cluster_iva_AdaBoosted,a/swine/iowa/28744/2019|h3n2|ia|2019-04-15|cluster_iva_AdaBoosted,a/swine/iowa/32524/2019|h3n2|ia|2019-04-29|2010.1_AdaBoosted,a/swine/iowa/7190/2019|h3n2|ia|2019-01-28|cluster_iva_AdaBoosted,a/swine/kansas/10948/2019|h3n2|ks|2019-02-11|cluster_iva_AdaBoosted,a/swine/nebraska/14763/2019|h3n2|ne|2019-02-25|cluster_iva_AdaBoosted,a/swine/nebraska/23072/2019|h3n2|ne|2019-03-26|cluster_iva_AdaBoosted,a/swine/nebraska/24808/2019|h3n2|ne|2019-04-01|cluster_iva_AdaBoosted,a/swine/nebraska/27508/2019|h3n2|ne|2019-04-10|cluster_iva_AdaBoosted,a/swine/nebraska/28001/2019|h3n2|ne|2019-04-11|cluster_iva_AdaBoosted,a/swine/oklahoma/26250/2019|h3n2|ok|2019-04-05|cluster_iva_AdaBoosted,a/swine/south_dakota/32322/2019|h3n2|sd|2019-04-26|cluster_iva_AdaBoosted
a/swine/iowa/a01300195/2012,7.599304269,6.8128075820000005,3.4947378039999997,6.685417632,4.1609039910000005,1.630094911,1.465720488,4.783041549,2.212676393,4.145363695,3.5587973610000003,7.614968235,5.443233544,7.728515217000001,2.987401306,6.504590481,4.345434339,8.168206039,4.904354155,2.442849017,3.605078715,4.742958814,8.222203771,5.602921602,3.797158612,2.206391624,5.862582167,7.059399502000001,4.93129734,1.817339951,5.347190226,6.607415929,3.918534205,3.041415633,3.0156120669999997,4.603516466,6.3360664579999995,1.240044773,0.0,7.027893101,2.586849247,1.930296363,5.012929216,4.46565306,6.380315638,6.227899538,3.4651361689999995,4.915048389,3.816784914,5.255400596,6.466362536,3.955783704,6.369530345,1.390189961,2.634053069,1.72293336,5.774513937,3.1457848810000004,1.007396353,6.316824769,4.267181863,2.6863002089999997,4.974643109,4.962473145,7.33354332,8.165945639,6.128627099999999,4.7564465689999995,4.389069798,4.70301943,4.624682189,5.901437892000001,5.8598507060000005,3.94054415,6.26544067,4.956352098,2.498555657,7.092328605,4.254390792,3.4156976869999998,2.014175871,3.8755608089999996,4.757778500000001,4.730796309,7.386724048,4.6041304830000005,4.522117365,6.368076614,6.152637612,3.4547031327865705,4.238491035410002,3.6684934377625766,4.145855885120286,5.423292027974004,5.533017321615515,3.4547031327865705,4.145855885120286,5.3975173836320005,3.459671791498003,3.4343934469680035,3.459671791498003,3.459671791498003,3.4068329594700004,3.6383509196220016,3.7332637330000003,4.073067811999999,3.816784914,3.816784914,5.443233544,5.179411746,3.7332637330000003,3.816784914,4.943834869,3.6030209369999997,3.5587973610000003,3.6030209369999997,3.6030209369999997,3.5587973610000003,3.797060375
a/swine/iowa/a01432500/2013,8.355819577,6.601117082000001,6.750184402,3.372472526,8.258544869,6.923552873999999,6.9879674320000005,3.720439996,8.446562119,4.740339993,5.612152616,4.184972384,4.865179808,2.978624373,4.51233344,5.111246336000001,4.242922768,4.0230165,3.527670899,5.301793955,6.903535944,6.881120028,3.2549101719999998,6.057363332,6.717539445,5.645799116,6.444261651000001,3.033748075,3.964890648,7.261979417999999,5.010811225,5.858499296000001,4.455048366000001,5.588786535,7.03613973,4.612304172,5.784948262,6.564449851,7.027893101,0.0,7.089484003,7.124439364,3.15861014,3.5032277819999997,3.787559121,5.423287892,5.923508077,5.14789406,6.0340476039999995,6.3858675289999995,5.4133292289999995,5.722004901,4.353887746,6.953550508999999,7.868114212,7.304263238,5.40498311,5.445963376,7.123745194,5.588114827,6.16269809,7.271272418,5.463140155,7.009575206,3.7314670039999998,1.5280492280000002,3.383553661,6.121908502,6.120333325,3.393954398,3.42472776,2.513436928,3.100795007,7.053124705,5.827876638999999,6.3606262639999995,6.5073146820000005,2.3074230940000002,4.664529838,5.012096511,5.837688188,4.596386879,3.4412939789999997,3.59190324,2.20497025,5.6280377,8.621073265,7.018973682,2.6605978759999998,6.094468815384022,5.502089256030007,6.07722784950802,5.966948488296003,3.9355993388340016,6.8519492736540135,6.094468815384022,5.966948488296003,3.8214037488720014,6.100335257940015,6.100139907628014,6.100335257940015,6.100335257940015,5.918913636628021,6.125789988870005,6.121908502,5.754216125,6.121908502,6.0340476039999995,3.741819923,7.009575206,6.121908502,6.0340476039999995,3.720439996,6.0340476039999995,6.0340476039999995,6.0340476039999995,6.0340476039999995,6.121908502,6.121908502
a/swine/iowa/a01432770/2013,8.320140634,7.604674085,1.98204337,6.04926308,5.070452488,0.967006017,1.124423908,4.042431496,2.175205338,4.67467605,3.025654575,7.049901225,3.754093842,7.0617458310000005,4.123941255,8.261015233,5.893095954,7.282444867000001,6.157331055,3.2322028119999997,1.2390737490000001,2.90725418,7.582859579,4.243609427,1.393984338,3.0336813489999996,7.883964217000001,6.499524376,3.892110953,0.8594650909999999,7.1463384439999995,8.542651075,4.553607401,2.052962069,1.929175945,4.886085911,8.155594858999999,1.642919926,2.586849247,7.089484003,0.0,1.310115076,4.857422345,3.9964065160000004,5.613097926,8.08813936,1.591271701,3.696189557,3.0129759939999996,7.235078518,5.383941985,2.000710603,4.989046753999999,3.327846161,1.573852889,1.148588918,7.651705175,1.7248171490000002,2.57663076,4.651934839,2.108461675,0.200202882,6.230484871,6.3356564,6.136534152,7.818488788,5.383907721,2.680297833,2.317969223,4.529357477,4.1816026939999995,6.873507475,5.255760882,2.938422877,8.217219306,3.444817652,2.914787089,7.709420822,4.8395270130000005,2.379212763,1.456511579,2.675324812,3.906383658,3.7957674789999998,7.269523292000001,3.97803439,5.688541417000001,6.834095787000001,7.174729886000001,3.1275781445375976,3.7447670219860028,3.1424505494496624,3.8131938905182814,5.261356310675999,6.086426868750002,3.1275781445375976,3.8131938905182814,5.285198828589999,3.1573693712120003,3.1297456784731987,3.1573693712120003,3.1573693712120003,3.1074480540529312,3.0333154503843325,3.2322028119999997,3.418101773,3.314085307,3.444817652,4.842325914999999,6.230484871,3.2322028119999997,3.444817652,4.735616267,3.124528784,3.115763207,3.124528784,3.124528784,3.2322028119999997,3.0129759939999996
a/swine/iowa/a01432826/2013,8.850439277000001,8.023651862000001,1.6998743809999999,6.682694569,5.472450071,0.847911746,0.920883825,4.020986377,1.3907962459999998,3.890670215,2.415975289,6.803338537999999,4.300731827,7.075953671000001,3.482113135,7.754919786,5.299505194,7.292162527,5.632872319,2.4195708369999998,1.941112252,2.9466557260000004,7.565994458,4.084314808,2.266638482,2.127849076,6.9856088970000005,6.403884597999999,4.036274125,0.843499057,6.714787247,7.982500063,3.8260593910000003,1.83143299,1.210741963,4.173287236,7.33915899,0.906834693,1.930296363,7.124439364,1.310115076,0.0,4.581699835,3.9075292619999997,5.501159776000001,7.584058035,2.11076622,3.617909211,2.4329653280000003,6.273555409,5.187714825,2.755880677,5.268820948,2.216198774,0.8855082329999999,0.49571809899999997,7.193823713,2.164976312,1.476796029,4.885371783,2.7989217889999995,1.417633074,6.341828314,6.50980545,6.436688258999999,7.984648021,5.3396574910000005,3.217588746,2.860773871,4.243347163,4.062882442,6.5688183129999995,5.18504741,2.273634096,7.703528716,3.314012105,1.763284874,7.3412880739999995,4.0575822310000005,2.4214625169999997,1.490868805,3.168872139,4.19096849,4.123706995,7.634072945,3.4147954030000003,5.98603432,7.428905482999999,6.832010375,2.8025786938109576,3.982389443470001,2.8236080729566244,3.758953344050001,5.249673586420673,6.265096973473474,2.8025786938109576,3.758953344050001,5.220184647012676,2.822348923733334,2.8238894288853333,2.822348923733334,2.822348923733334,2.7899595004943865,3.077573139687998,2.9744740239999996,3.482113135,2.9960699930000003,3.4410128460000013,4.881375199,6.341828314,2.9744740239999996,3.4410128460000013,4.842325914999999,2.5538577019999997,2.5538577019999997,2.5538577019999997,2.5538577019999997,2.9744740239999996,2.663723702
a/swine/iowa/a01480656/2014,9.28568045,7.748025861,3.9304898219999997,4.639299812,7.682667044,4.6841689419999994,4.776580238999999,1.213835049,5.8973688410000005,1.966725914,2.5837833409999997,2.787906361,3.173706695,2.8343892360000003,2.574762246,5.778072797,3.578985874,3.3609066160000003,3.126879554,2.77659034,4.497175673,4.097418558999999,3.2730762939999996,3.224910547,4.457229769,3.0865421730000002,5.712317518,2.101281158,1.761932997,4.985877109,5.358052251,6.359029325,1.848740413,2.925214811,4.192123933,1.7141374409999999,5.402716612000001,4.247667396000001,5.012929216,3.15861014,4.857422345,4.581699835,0.0,0.9948064109999999,1.7614863930000002,5.955201288,3.6000793189999998,2.356407891,2.9827570839999997,5.244201487,2.854747713,3.698887506,2.748055615,4.624472591,5.200951776,4.904383019,5.847170489,3.286706908,4.735616267,3.4094774439999997,3.9372755839999996,5.050058981,6.0296258289999995,7.220833622000001,3.159808504,3.87832231,1.494083385,3.816013428,3.7780983760000004,0.33853936100000004,0.809227713,3.455980059,1.131994013,4.00682472,6.303736764,3.481967295,3.669831758,3.232027672,1.9730536019999998,2.530721502,3.693248708,2.8641848260000002,2.000327365,2.140923015,4.676167716,2.486652748,8.134900121,7.7639666510000005,3.6494180939999996,3.514208009463636,4.186484941121996,3.392557983776037,4.132528476121989,3.9741745557440002,6.828637444329996,3.514208009463636,4.132528476121989,3.9866897405800015,3.827293820967329,3.826861238678661,3.827293820967329,3.827293820967329,3.3681324421108347,3.1270349660059913,3.3290000610000003,3.575645517,3.2382983237058824,3.578591856,3.2895267589999997,6.970865694,3.3290000610000003,3.578591856,3.253403674,3.6641345189999996,3.6641345189999996,3.6641345189999996,3.6641345189999996,3.257247468333333,3.036921343
a/swine/iowa/a01501685/2014,8.757251764,7.325371795,3.266159358,4.157451184,6.99331404,3.923734525,4.032164805,0.5339869429999999,5.276846469,2.3503875219999997,2.191527999,3.441217799,2.368907419,3.277609936,2.538180123,6.159177633,3.8665679280000003,3.746724903,3.5615438839999998,2.510042683,3.629004662,3.470414326,3.7857948830000003,2.9341369339999996,3.545673753,2.7737631310000004,6.192299895,2.655407936,1.009659468,4.217136162,5.533832758,6.711986598999999,2.176684207,2.180880058,3.58928924,2.224961762,5.984010467999999,3.597795685,4.46565306,3.5032277819999997,3.9964065160000004,3.9075292619999997,0.9948064109999999,0.0,2.085612771,6.261126471,2.690471478,1.8799615680000001,2.5758688469999997,5.692125867000001,2.933504553,2.731236195,2.377066894,4.311824631,4.532701192,4.191806357,6.057180306,2.351603655,4.266192874,2.9818439580000002,3.0274377510000003,4.1844710880000004,5.709116127000001,6.775017098999999,3.047211986,4.176733968,1.714825332,2.9776546539999997,2.911304185,0.770723652,0.209281665,3.891560497,1.4194924340000001,3.575645517,6.576102187999999,2.99857055,3.350118094,4.0309524439999995,2.421872403,1.6574565780000001,2.896445071,1.8727752480000002,1.162604623,1.27061022,4.576224806,2.388880666,7.499900365,7.177978438999999,4.14735488,3.2915038164455037,4.484846334736859,3.2231744239535045,4.047635183779323,4.002092477586002,6.803576962506006,3.2915038164455037,4.047635183779323,3.9832882062280017,3.732674014037997,3.7754713318479984,3.732674014037997,3.732674014037997,3.335299128215505,3.613029433841995,3.132614176,3.897824562,3.0684127180000003,4.27083762,3.2895267589999997,6.775017098999999,3.132614176,4.27083762,3.277609936,3.575645517,3.575645517,3.575645517,3.575645517,3.22879218,3.578591856
a/swine/iowa/a01729543/2016,10.58332043,9.071425218,4.343362009,5.120987543,9.054506839,5.700931884,5.833369293,1.744038879,6.819104024,3.257601679,3.282547223,1.5259671369999999,2.881144509,1.8074339590000001,4.269117979,7.371660662000001,5.306045104,1.8412641140000001,4.782137317,4.195774312,4.881375199,3.9671859389999997,2.190811874,2.605351853,4.801305183,4.43771314,7.281683021,1.138315746,1.9062174019999998,5.939229507,7.054025826,7.991402217999999,3.342246931,3.7017080389999997,4.800142307,2.789505048,6.906487141,5.408984595,6.380315638,3.787559121,5.613097926,5.501159776000001,1.7614863930000002,2.085612771,0.0,7.602248177000001,4.1044681469999995,2.152396102,3.43398634,6.801462721,1.647362112,4.073067812,1.7169729040000001,6.0074145560000005,5.923169289,5.869797252000001,7.532691607,4.036100347,5.996161207,2.36764292,4.094836646,5.7811361670000005,7.572755609,8.764088357,2.010166816,3.806998735,0.53892358,3.71748461,3.8495052060000003,1.9143768330000002,1.913151113,4.895685089,0.8789985290000001,4.32635331,7.972386355,3.22879218,4.712871685,4.131710977,3.289426331,3.289529122,4.780283208999999,3.5486798569999998,2.594307735,2.68094223,5.3012460610000005,2.7002089889999996,9.574100307,8.994336152999999,5.053669996,3.741089566422336,4.692119694866001,3.664828968062337,4.354187003793327,3.9016357087620013,7.410727639938026,3.741089566422336,4.354187003793327,3.851085930298,4.101413036001935,4.159021780739932,4.101413036001935,4.101413036001935,3.759551085054335,4.1210372720739255,3.6567430080000003,4.164420925,3.561360717,4.365848423,3.159832918,7.572755609,3.6567430080000003,4.365848423,3.1596393519999997,4.27083762,4.27083762,4.27083762,4.27083762,3.574497648,3.7525358619999998
a/swine/iowa/a01730108/2016,7.352986146,5.833879719,8.286668903999999,7.0212403420000005,7.035643455,7.333495567999999,7.258641186,6.7824981079999995,8.311140924,5.6297890729999995,7.133048136,8.047279,8.376184809,7.767531807999999,4.449435725,0.567461395,2.601657739,8.672757336,2.8651494,5.592035554,8.647448941,9.15546095,8.043979432,8.876219771,8.655763832,5.8202611289999995,2.814974416,7.336659124,7.22697324,7.672734642000001,1.023174822,0.5738992820000001,5.246995652,7.158783794,8.083096258,5.993016835,2.557546042,6.73072489,6.227899538,5.423287892,8.08813936,7.584058035,5.955201288,6.261126471,7.602248177000001,0.0,7.873448454,7.9559197379999995,7.663214226,3.349369665,8.729933982,8.052405,8.453358415,5.970776082,8.432278596,7.614634214,0.623715096,7.253190525,6.56098298,9.234518849,8.579168731000001,8.258582329,3.947741798,5.051968945,8.508818906,6.922928678,7.287911349,8.83694014,8.611697246,5.9737477,6.268610742000001,2.989946776,6.877237458,8.439894833,0.43856745700000005,8.812540302,6.791048412,4.5193784489999995,5.506576143999999,7.00539078,6.69791448,7.033801754,6.690781817,6.814577927999999,6.052593497,7.605834712999999,6.937985868999999,6.748259721,2.900067332,7.337994130315968,6.304043487447998,7.38788008330397,6.523500226847996,6.031418748067996,4.5790236349679905,7.337994130315968,6.523500226847996,6.023488933593999,7.386502724795974,7.383718811801977,7.386502724795974,7.386502724795974,7.3269605928739665,7.747265340777988,7.336659124,6.309912661,7.605834712999999,7.287911349,6.711044009,3.950327095,7.336659124,7.287911349,6.711044008999998,7.655762358,7.655762358,7.655762358,7.655762358,7.448041364,8.286668903999999
a/swine/iowa/a01733626/2016,8.686355269,7.707474111,1.4739348680000002,5.134142716,6.013840338,2.071479996,2.251061467,2.6085351,3.3893449860000002,3.881392134,2.135468397,5.576653567,2.234707017,5.543456482000001,3.701529093,7.940129806,5.506563223,5.717236388,5.558063167999999,2.895124646,0.981541819,1.950263638,6.060145682000001,2.925916795,0.8865559820000001,2.838852599,7.702157076000001,5.012884876,2.372677864,2.191392966,6.976026176,8.344198908,3.792106234,1.114677165,1.914522887,3.937766344,7.793974559,2.2862801040000003,3.4651361689999995,5.923508077,1.591271701,2.11076622,3.6000793189999998,2.690471478,4.1044681469999995,7.873448454,0.0,2.231963673,2.1365726919999997,7.070597727999999,3.9437874460000004,0.71035143,3.4001920780000003,3.829708205,2.4685302719999997,2.2929237330000003,7.510585552,0.6729648309999999,3.2853857210000004,3.1299730639999996,0.835905028,1.73246348,6.313465395,6.797383484,4.572330603,6.481296809,3.8780480219999998,1.317146655,0.9553531129999999,3.2964113189999997,2.8628021460000004,6.120586556,3.796443772,2.4640582369999997,8.081792112999999,2.26263305,2.855808002,6.654724291,4.044931483,1.1049443190000001,1.5513382480000002,1.473131301,2.559813805,2.440473274,6.300593392000001,2.894283234,6.642772686,7.08056401,6.418093004,3.0408288327969943,3.6020988727360037,3.0528281076229917,3.1379734653240003,4.8434238461679975,6.574671275540018,3.0408288327969943,3.1379734653240003,4.7266934734499975,2.795721310320001,2.8000673871660013,2.795721310320001,2.795721310320001,3.0219476921999937,2.713041609066668,2.838852599,3.1299730639999996,2.838852599,3.2964113189999997,4.129073225,6.313465395,2.838852599,3.2964113189999997,3.9531186689999998,2.838852599,2.838852599,2.838852599,2.838852599,2.838852599,2.794518072
a/swine/michigan/a01203498/2012,10.15185861,8.882238097,2.243237356,5.449836795,7.905377441000001,3.9176028360000004,4.074306946,1.480149427,4.889105244,2.980705709,1.663001462,3.495986901,1.972429507,3.8577998589999996,3.777658335,7.871209638,5.427474889,3.812501257,5.20765432,3.1400519780000002,2.839027663,1.8649039580000002,4.296831143,1.104865202,2.837470505,3.233916784,7.452090706,3.241454519,1.3757664459999999,4.084022968999999,7.232310931000001,8.374242135,3.0878293589999997,1.9122699159999998,2.787385574,2.714129245,7.354452885,3.763480463,4.915048389,5.14789406,3.696189557,3.617909211,2.356407891,1.8799615680000001,2.152396102,7.9559197379999995,2.231963673,0.0,1.6090484580000002,6.8163664420000005,1.7295929419999998,2.396174594,1.983076145,4.678225011,3.897824562,4.005492996,7.75040051,2.406696179,4.442596766,1.598933783,2.224462397,3.845497612,7.3252139839999995,8.182523387,3.208449832,5.462177582000001,2.151036795,1.8521534830000002,1.919923201,2.159595318,1.8892174869999998,5.703888492999999,2.228726018,2.3772684330000002,8.250326117,1.219271782,3.1950622969999998,5.561391135,3.122993169,1.710211891,3.2065608080000003,2.407157172,2.329469788,2.303789322,6.1865503010000005,1.409802429,8.478987062,8.524825251000001,5.932163706,2.386879413274003,4.867319990516002,2.3717129322446704,4.2631194479379975,3.522304365243,7.132456890476007,2.386879413274003,4.2631194479379975,3.4526307890870016,2.8039838726540007,2.787347626364,2.8039838726540007,2.8039838726540007,2.3276290684006704,2.7974848662379963,1.8649039580000002,4.232587983,1.8521534830000002,3.397690303,3.0342734360000003,7.325213983999999,1.8649039580000002,3.397690303,3.241454519,2.704911177,2.8285553930000003,2.704911177,2.704911177,1.8521534830000002,1.8649039580000002
a/swine/michigan/a01259000/2012,10.15197684,8.982463779,1.277554475,6.396205598,7.394451866,2.986798976,3.115763207,2.484986622,3.555476619,2.483587696,0.5368063,4.580008058,3.237573985,5.188861311,3.2322730610000003,7.6575339510000004,5.078389109,5.215728399,5.083900282,2.217760073,2.465981841,1.74312411,5.610509169,1.89135374,2.695340293,2.159699008,6.787819967999999,4.457874773,2.590985975,3.121097068,6.934821513999999,8.038226517,2.6510828999999996,1.307117,1.483511345,2.451745849,6.895211161000001,2.705163818,3.816784914,6.0340476039999995,3.0129759939999996,2.4329653280000003,2.9827570839999997,2.5758688469999997,3.43398634,7.663214226,2.1365726919999997,1.6090484580000002,0.0,6.052725196,2.849652163,2.704911177,3.576666458,3.365072291,2.662947601,2.90350009,7.4297024579999995,2.3277317809999998,3.129964587,3.0684127180000003,2.5253085790000003,3.163901842,7.20365278,7.861057002000001,4.767088298,6.651191314,3.446433489,2.4406900730000003,2.2860944180000002,2.6932679,2.629763494,5.930119969,3.398133544,1.026160062,7.898711325,1.41637996,1.724053624,6.047934731000001,2.668925142,1.730778388,2.5826310009999998,2.892634717,3.26814361,3.245983017,7.093768637999999,1.0196675179999999,7.915712234,8.604565667000001,6.145609887000001,1.6948807447039953,3.3155904522959965,1.873722485388,2.9121604199493345,4.68490505443967,7.261560249618013,1.6948807447039953,2.9121604199493345,4.641263091063671,1.5477618617899993,1.551841843979999,1.5477618617899993,1.5477618617899993,1.6887905724559984,1.7037259482899982,1.5280492280000002,3.091064574,1.7049496530000001,2.347146201,4.057227889,7.394451866,1.5280492280000002,2.347146201,4.095966515,1.573852889,1.533938034,1.573852889,1.573852889,1.533938034,1.6338743639999995
a/swine/michigan/a01432375/2013,9.658109018,8.265411011,6.866611881,8.303689573,7.887519794,6.39637082,6.3260357570000005,6.145182991,6.795022806,3.896897249,5.609325642999999,7.111594555,7.975800294,7.562482161,3.476526565,3.369987213,2.484275981,8.177813893,2.926372906,4.2023992219999995,7.672268602999999,7.7715011689999995,7.81479851,7.438348123,7.836393296000001,4.3432931219999995,0.8532812259999999,6.872207675,6.671322937,6.68350174,3.401779654,3.299087735,3.740021038,6.060316587999999,6.517956418,4.318409228999999,1.549009395,5.642865124,5.255400596,6.3858675289999995,7.235078518,6.273555409,5.244201487,5.692125867000001,6.801462721,3.349369665,7.070597727999999,6.8163664420000005,6.052725196,0.0,7.396837614,7.503649566,7.946205858,4.300317673,6.94776677,6.448813277999999,3.476311492,6.628013348,5.087029585,8.312477602000001,7.821309945,7.40711004,6.003211378,6.823705661,8.358794345,7.773199702,6.68504949,7.987047194,7.753541332,5.198064663,5.668663771,4.139169785,6.340435015,6.629140337999999,3.445820199,7.3720721010000005,4.944165077,4.817833738,3.7740395839999996,6.182672773999999,5.975050987,6.771216781000001,6.5834011839999995,6.698812717999999,7.7307903510000004,5.923693817,7.904185526,8.753583267,4.057227889,6.457872153181992,4.504431002763992,6.458493911919992,4.2214781340007805,5.078696086393999,6.483441065033995,6.457872153181992,4.2214781340007805,4.950256085135999,6.023036536559997,6.023036536559997,6.023036536559997,6.023036536559997,6.412330435707992,5.60138551294999,6.628013348,4.0688709439999995,6.629140337999999,4.139169785,4.730796309,6.5125407189999995,6.628013348,4.139169785,4.529357477,6.629140337999999,6.629140337999999,6.629140337999999,6.629140337999999,6.446691284,6.182672773999998
a/swine/minnesota/a01049936/2011,11.6017829,10.21298272,3.714656997,6.36659103,9.574239915,5.584605333,5.73497943,2.500132573,6.363749441,3.567077808,2.960122396,2.33183378,3.092849334,3.253403674,4.876437238,8.546236882999999,6.2520521979999994,2.812801173,5.869000045,4.402599053,4.448518866000001,3.032144583,3.515062702,1.3762118419999998,4.459596435,4.536396988,8.006586417000001,2.68631834,2.513264466,5.741775753,8.15036123,9.095758817,3.8144671810000004,3.57108672,4.209158015,3.08579654,7.780329271,5.362693395,6.466362536,5.4133292289999995,5.383941985,5.187714825,2.854747713,2.933504553,1.647362112,8.729933982,3.9437874460000004,1.7295929419999998,2.849652163,7.396837614,0.0,4.049389565,2.18169448,5.997923369,5.374672557,5.616955308,8.634788692,4.129073225,5.889501172,1.747208408,3.8059230239999997,5.5250569270000005,8.640022925,9.654042167,3.022207274,5.4172815089999995,2.05440779,3.292243385,3.4735530039999998,2.846623695,2.821484949,6.259207451,2.35157102,3.456216032,9.068720467999999,2.224162836,4.423543683,5.552704557,3.6567430080000003,3.397690303,4.8918946430000005,3.987797248,3.4950372069999998,3.517363371,6.81859775,2.070243111,10.12798287,9.979105148,6.4171910070000004,3.5328596517779967,4.665358000938,3.4781182878519967,4.587376226847329,4.393147461816997,7.084105375439992,3.5328596517779967,4.587376226847329,4.141761127122998,3.911720459923989,3.9065718717559874,3.911720459923989,3.911720459923989,3.3053237142539937,3.6480529469919927,3.456216032,4.232587983,3.456216032,4.311824631,3.539392772,7.096462265,3.456216032,4.311824631,3.517363371,3.747136235,3.576666458,3.747136235,3.747136235,3.350118094,3.397690303
